ASV.ID,5m Dec2014,25m Dec2014,45m Dec2014,75m Dec2014,100m Dec2014,125m Dec2014,155m Dec2014,175m Dec2014,300m Dec2014,400m Dec2014,500m Dec2014,770m Dec2014,5m Apr2015,25m Apr2015,75m Apr2015,100m Apr2015,125m Apr2015,150m Apr2015,175m Apr2015,300m Apr2015,400m Apr2015,500m Apr2015,770m Apr2015,5m Aug2015,25m Aug2015,45m Aug2015,75m Aug2015,100m Aug2015,125m Aug2015,150m Aug2015,175m Aug2015,300m Aug2015,400m Aug2015,500m Aug2015,770m Aug2015,5m Dec2015,25m Dec2015,45m Dec2015,75m Dec2015,100m Dec2015,125m Dec2015,150m Dec2015,175m Dec2015,300m Dec2015,400m Dec2015,500m Dec2015,770m Dec2015,Level1,Level2,Level3,Level4,Level5,Level6,Level7,Level8,Taxa
775e948bbfd8bd96f96b74d64f63a65e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.9489976,0,0,0,0,0,0,0,0,0,0,0,0,191.7898771,Eukaryota,Alveolata,Ciliophora,Litostomatea,Litostomatea_X,Litostomatea_XX,Litostomatea_XXX,Litostomatea_XXX_sp.;,Alveolates-Ciliates
776c250f18c9d8db3846e679d5e7c834,0,0,0,0,0,0,0,3266.921845,0,0,0,0,0,0,0,0,0,0,498.9458384,0,0,0,0,0,0,0,0,0,0,0,3173.904529,0,0,0,0,0,0,0,0,0,0,0,1195.5751,0,1980.846506,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_H,Strombidiidae_H_X,Strombidiidae_H_X_sp.;,Alveolates-Ciliates
77751526eccc07e936d9c44d83ce7d87,0,204.1678138,0,0,58.49866551,0,0,0,0,0,0,0,0,511.8693986,572.2480086,0,125.960424,0,0,0,0,0,0,257.6906456,483.6874503,0,0,0,0,0,0,0,0,0,0,0,61.98282754,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
777ca970e04a30d2a52d498bd17a4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.1317655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
77859fd64f8c648abcc52a5cbddec1bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.5961318,149.7013719,539.8303887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptophyceae_X,Cryptomonadales,XXX,XXX,Cryptophytes
778846b35ba3201dac4ff3e8e41a55a7,0,0,0,0,0,0,859.0043891,0,3283.538861,0,2821.75144,0,0,0,0,0,0,0,0,875.488468,1993.581187,1475.226522,0,0,0,0,0,0,556.8509319,0,0,0,5140.014992,10569.06456,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Foettingeriidae,Foettingeriidae_X,Foettingeriidae_X_sp.;,Alveolates-Ciliates
778fe3d74202bdb0b389865a506b6c79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.24679092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Cylindrotheca,Cylindrotheca_closterium;,Stramenopiles-Diatoms
7796818232b1a343e58c6ef4ec3643c1,0,0,0,0,0,0,0,0,0,0,0,170.6491468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,Dino-Group-II-Clade-22_X_sp.;,Alveolates-Syndiniales
77a4e7de536f5b3ad6bd0150d33b236d,0,0,0,310.9850054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.2515733,0,0,0,0,0,0,0,0,0,0,447.541888,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria,Chlamydodontidae,Chlamydodontidae_X,Chlamydodontidae_X_sp.;,Alveolates-Ciliates
77a8249a25d57801a0c9f96f9c5cf0d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.4978204,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,Strombidiidae_L_X_sp.;,Alveolates-Ciliates
77b2a79c5be2996257a12d2927c61354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.7332262,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_I,Strobilidiidae_I_X,Strobilidiidae_I_X_sp.;,Alveolates-Ciliates
77b87ee6d9d2f5aaa38226309d51550b,0,0,0,0,0,0,145.3699735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.;,Alveolates-Syndiniales
77c1894a18b9d36bd05976dbccd978ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.0814705,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-H,Chrysophyceae_Clade-H_X,Chrysophyceae_Clade-H_X_sp.;,Stramenopiles-Ochrophyta
77ce7b29c00ebcb9d25f45dfa98ca954,0,0,0,0,0,0,607.9107985,408.3652306,1190.44636,399.6781364,0,0,0,0,0,0,0,475.6151915,1628.139052,797.6672708,581.4611794,618.1901617,0,0,0,0,0,0,334.1105591,415.098818,1263.684211,665.7313246,0,155.885908,0,0,0,0,0,0,351.2328642,510.1102625,334.7610279,1035.091495,0,456.5279657,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
77d3ff8c09f04e1a8d175950a3150ab8,0,0,0,0,0,0,0,0,0,335.2139208,0,0,0,0,0,0,0,0,0,0,332.2635311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-6,Dino-Group-I-Clade-6_X,Dino-Group-I-Clade-6_X_sp.;,Alveolates-Syndiniales
77d89feddd4af3f1f3937c7d71d3ad19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.24657284,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Colpodea,Colpodea-1,Colpodea-1_X,Colpodea-1_XX,Colpodea-1_XX_sp.;,Alveolates-Ciliates
77db2775d11ee8fea566e44de03012ca,0,0,0,38.87312567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Hacrobia,Centroheliozoa,Centroheliozoa_X,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XX_sp.;,Hacrobia-other
77e33d3512a24b3c3eb153782832fd38,5845.215136,4783.360209,5998.711886,3628.158396,0,0,0,0,0,0,0,0,5410.705677,5612.282335,3802.680315,3509.665498,0,0,0,0,0,0,0,4664.200686,2530.057433,4372.637666,1809.538491,541.098778,0,0,0,0,0,0,0,7011.489578,6983.398569,4731.70462,1387.014711,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,XXX,XXX,Stramenopiles-Ochrophyta
77e4a6a1c8c9e65ff87ab7fc836f4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.9450247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.;,Alveolates-Syndiniales
77e9d7b7956512324db15f4994cd4cad,0,0,0,0,0,0,26.43090428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Dictyocystidae,Dictyocysta,Dictyocysta_sp.;,Alveolates-Ciliates
77eca50beb58a199e1a321214ef651df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751.693299,0,0,0,Eukaryota,Alveolata,Ciliophora,Litostomatea,Cyclotrichia,Mesodiniidae,Mesodiniidae_X,Mesodiniidae_X_sp.;,Alveolates-Ciliates
7807964ed8bcb1c6f39b96b8256d2528,0,0,0,0,0,0,0,714.6391536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.;,Alveolates-Syndiniales
780a634a871c8eab6f97f3eff3d37bae,0,0,0,0,0,0,0,0,0,0,0,0,625.8652089,914.0524975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.;,Stramenopiles-MAST
781b1e261c511a356a172693f8a0849b,205.0952679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea-Group-II,Acantharea-Group-II_X,Acantharea-Group-II_XX,Acantharea-Group-II_XX_sp.;,Rhizaria-Radiolaria
781b21044801d8da0661b6efafb1ba29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0762583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.;,Alveolates-Syndiniales
781d26825cfcb609aca3394f21213211,0,0,0,0,0,308.175996,0,0,0,0,0,0,363.4056052,0,0,0,0,0,0,0,0,0,0,103.0762583,0,149.3758209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Chaunacanthida,Chaunacanthida_X,Chaunacanthida_XX,Chaunacanthida_XX_sp.;,Rhizaria-Radiolaria
782e2fb6c355a86c1dbfb583da093b35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.420528,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Chaunacanthida,Chaunacanthida_X,Gigartacon,Gigartacon_fragilis;,Rhizaria-Radiolaria
782efa8f3836d9cb30b2d92ac21e882d,0,0,0,0,0,0,0,0,0,0,0,0,0,146.2483996,0,0,0,0,0,0,0,0,0,90.19172597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
783718e7b1697a0862422b8e043f29e9,0,0,0,0,0,0,0,25.52282691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
783ad06fc200a063b365f5b69e27506d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.1865809,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.;,Alveolates-Syndiniales
78455d9947913ec257b7fd01d14a96be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.37091523,0,0,0,0,0,0,0,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
78491a84588bf0a06077db87f471defc,0,0,0,0,0,0,0,0,0,0,0,0,262.4596037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,XXX,XXX,XXX,XXX,Alveolates-Dinophyceae
784b93a7dfcdefbaaaa5c98407b29fd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.98869258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-4,MAST-4E,MAST-4E_X,MAST-4E_X_sp.;,Stramenopiles-MAST
784f4403652f0995fece2433671d8ff1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886.9461968,0,0,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellarida,Ethmosphaeridae,XXX,XXX,Rhizaria-Radiolaria
7857121d998a4b5956604f991fd87d16,0,0,0,0,389.9911034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea-Group-II,Acantharea-Group-II_X,Acantharea-Group-II_XX,Acantharea-Group-II_XX_sp.;,Rhizaria-Radiolaria
785c94d848ec37f521a94aa0d0517668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.6906456,0,678.981004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
787174a7817f807d172e0953f9528e73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.505222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.;,Stramenopiles-MAST
7874d94a5a2f94156c0d554573a7300a,0,87.50049162,0,0,77.99822068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Chaunacanthida,Chaunacanthida_X,Chaunacanthida_XX,Chaunacanthida_XX_sp.;,Rhizaria-Radiolaria
7881c4719118f8b2c38b6c94f1712a90,0,0,0,0,0,0,0,0,0,0,207.9185271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Archaeplastida,Chlorophyta,XXX,XXX,XXX,XXX,XXX,Archaeplastids
788435712b06901995ae59b40ae44cd7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.796553,1234.234442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Stramenopiles_X,MAST,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_X_sp.;,Stramenopiles-MAST
788bd2db5abb4a724510ef86b0a850bb,0,0,0,0,0,0,66.0772607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
78916d7df205f09c6f2bd4b940575afc,0,0,0,0,0,0,449.3253728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.9952354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_XX,RAD-C_XXX,RAD-C_XXX_sp.;,Rhizaria-Radiolaria
789b7afc3b981205ec52d8110bacf1fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.2165807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Cochlodinium,Cochlodinium_fulvescens;,Alveolates-Dinophyceae
78a0738ca9cc2ecf2b6d52b0afdb9f04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.98141494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,Stephanoecidae_Group_H_X_sp.;,Opisthokont-Choanoflagellida
78a32a2fd4858f75660bf94dc4b0a751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.7421741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.;,Rhizaria-Cercozoa
78b2b6aa2a45ff1825bc19c2caa30b21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.197636,411.4320686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria,Chlamydodontidae,Chlamydodon,Chlamydodon_sp.;,Alveolates-Ciliates
78b32311da972479da362fc328a3aa86,0,0,0,0,0,0,0,0,0,0,0,0,242.2704034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Kofoidinium,Kofoidinium_sp.;,Alveolates-Dinophyceae
78c44894d6a835966daa44f2dfcfe8ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142.155888,0,0,0,0,0,0,0,0,0,0,0,0,592.3664504,0,0,0,0,0,0,0,0,0,0,0,228.2639828,0,Eukaryota,Alveolata,Ciliophora,Litostomatea,Litostomatea_X,Litostomatea_XX,Litostomatea_XXX,Litostomatea_XXX_sp.;,Alveolates-Ciliates
78c645f939a2ae6c7f5d3a89f62c36f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.692741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Litostomatea,Cyclotrichia,Mesodiniidae,Mesodiniidae_X,Mesodiniidae_X_sp.;,Alveolates-Ciliates
78d14f15c13b5bfffaa1329bb3f93582,0,0,0,0,0,0,0,0,0,1663.176761,653.4582282,718.5227235,0,0,0,0,0,0,0,136.187095,1204.4553,98.34843482,1994.888299,0,0,0,0,0,0,0,0,595.6543431,1616.356916,0,880.5641073,0,0,0,0,0,0,0,0,0,798.2515771,945.6650717,1254.010735,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_XX,RAD-C_XXX,RAD-C_XXX_sp.;,Rhizaria-Radiolaria
78d215bca5167462c82789f8c3e0b832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.4390438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
78e8838602961819154c8547ef3830d4,0,0,0,0,0,0,0,0,0,244.9640191,0,0,0,0,0,0,0,0,0,0,124.5988242,140.497764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-35,Dino-Group-II-Clade-35_X,Dino-Group-II-Clade-35_X_sp.;,Alveolates-Syndiniales
78f2e69346a073c3b37171f13e50d739,0,0,0,0,0,0,0,0,889.5643129,618.8564692,504.9449945,431.1136341,0,0,0,0,0,0,0,0,6479.138856,758.6879258,0,0,0,0,0,0,0,0,0,700.7698154,1681.011192,0,843.8739362,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,XXX,XXX,XXX,XXX,XXX,XXX,XXX,Other/unknown
790353b5b8e966550a4808d829309bbd,0,0,0,0,0,0,211.4472342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.878917,822.8641372,0,0,0,1027.324792,0,0,0,0,0,0,0,0,0,0,847.8376505,0,Eukaryota,Alveolata,Dinophyta,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,XXX,XXX,Alveolates-Dinophyceae
7917579daf7d6ee203d42e7d7ba1bf0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.2515733,0,0,0,0,0,0,0,0,0,0,0,0,0,693.5073557,0,0,0,0,0,0,0,0,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.;,Hacrobia-Haptophytes
791b66862819777b32a8e84d7f8b7968,0,0,0,0,0,0,0,0,0,0,222.7698505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp.;,Alveolates-Syndiniales
791ec33bd06b48596fb4a356196ce6b3,294.8244476,0,0,168.4502112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Hacrobia,Haptophyta,Haptophyta_X,Haptophyta_XX,Haptophyta_XXX,Haptophyta_XXXX,Haptophyta_XXXX_sp.;,Hacrobia-Haptophytes
792563edb5606cfc123af2b50a160fa4,0,0,0,0,0,0,0,0,0,747.7849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Dinophyta,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.;,Alveolates-Syndiniales
7925ab1eb06de3eb4b92997e95c3ec45,0,0,0,0,0,0,0,0,0,116.035588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.69461968,0,0,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_XX,RAD-A_XXX,RAD-A_XXX_sp.;,Rhizaria-Radiolaria
792a3f3b9ff8b102f2c3e3f4a114eab9,0,0,0,0,0,0,13.21545214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.292016,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiida_X,Strombidiida_XX,Strombidiida_XX_sp.;,Alveolates-Ciliates
793ad04d6f852c69065c6287a2cf25e0,0,0,968.0918318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.5964066,0,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria,Chlamydodontidae,XXX,XXX,Alveolates-Ciliates
793efbc7995807c3ec4e762974345393,0,0,0,0,0,0,224.6626864,204.1826153,0,0,0,0,0,0,0,0,0,540.4718085,814.0695258,0,0,0,0,0,0,0,0,0,0,0,0,455.50038,0,0,0,0,0,0,0,0,0,0,1291.221108,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_B,Pseudotontonia,Pseudotontonia_sp.;,Alveolates-Ciliates
794b93e5159af82c4c0f16f4625161e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660.4230805,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_env_2,Parmales_env_2_X,Parmales_env_2_X_sp.;,Stramenopiles-Ochrophyta
79546427d152de5c3a6cd43f984ef9fb,0,0,0,0,0,0,938.297102,0,0,0,0,0,0,0,0,0,1043.672085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.991282,0,0,0,982.4678212,0,0,0,0,0,0,0,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_B,Pseudotontonia,Pseudotontonia_sp.;,Alveolates-Ciliates
79688721ce3f137c4c8ad06b46adb011,0,0,0,0,0,0,0,0,209.3092501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_X,Acantharea_XX,Acantharea_XXX,Acantharea_XXX_sp.;,Rhizaria-Radiolaria
